# time  created  delivered  delivered/created
3907.0000 307 172 0.5603
3908.0000 308 172 0.5584
3909.0000 309 172 0.5566
3910.0000 310 172 0.5548
3911.0000 311 172 0.5531
3911.0000 311 173 0.5563
3912.0000 312 173 0.5545
3913.0000 313 173 0.5527
3914.0000 314 173 0.5510
3914.0000 314 174 0.5541
3915.0000 315 174 0.5524
3915.0000 315 175 0.5556
3916.0000 316 175 0.5538
3916.0000 316 176 0.5570
3917.0000 317 176 0.5552
3917.0000 317 177 0.5584
3918.0000 318 177 0.5566
3919.0000 319 177 0.5549
3919.0000 319 178 0.5580
3919.0000 319 179 0.5611
3920.0000 320 179 0.5594
3921.0000 321 179 0.5576
3921.0000 321 180 0.5607
3922.0000 322 180 0.5590
3923.0000 323 180 0.5573
3924.0000 324 180 0.5556
3924.0000 324 181 0.5586
3925.0000 325 181 0.5569
3926.0000 326 181 0.5552
3926.0000 326 182 0.5583
3927.0000 327 182 0.5566
3927.0000 327 183 0.5596
3928.0000 328 183 0.5579
3928.0000 328 184 0.5610
3929.0000 329 184 0.5593
3930.0000 330 184 0.5576
3930.0000 330 185 0.5606
3931.0000 331 185 0.5589
3932.0000 332 185 0.5572
3932.0000 332 186 0.5602
3933.0000 333 186 0.5586
3933.0000 333 187 0.5616
3934.0000 334 187 0.5599
3934.0000 334 188 0.5629
3934.0000 334 189 0.5659
3935.0000 335 189 0.5642
3936.0000 336 189 0.5625
3936.0000 336 190 0.5655
3937.0000 337 190 0.5638
3937.0000 337 191 0.5668
3938.0000 338 191 0.5651
3938.0000 338 192 0.5680
3939.0000 339 192 0.5664
3940.0000 340 192 0.5647
3940.0000 340 193 0.5676
3941.0000 341 193 0.5660
3941.0000 341 194 0.5689
3942.0000 342 194 0.5673
3943.0000 343 194 0.5656
3943.0000 343 195 0.5685
3944.0000 344 195 0.5669
3945.0000 345 195 0.5652
3946.0000 346 195 0.5636
3946.0000 346 196 0.5665
3946.0000 346 197 0.5694
3947.0000 347 197 0.5677
3948.0000 348 197 0.5661
3948.0000 348 198 0.5690
3949.0000 349 198 0.5673
3949.0000 349 199 0.5702
3950.0000 350 199 0.5686
3951.0000 351 199 0.5670
3951.0000 351 200 0.5698
3951.0000 351 201 0.5726
3952.0000 352 201 0.5710
3952.0000 352 202 0.5739
3953.0000 353 202 0.5722
3953.0000 353 203 0.5751
3954.0000 354 203 0.5734
3954.0000 354 204 0.5763
3955.0000 355 204 0.5746
3955.0000 355 205 0.5775
3956.0000 356 205 0.5758
3956.0000 356 206 0.5787
3957.0000 357 206 0.5770
3958.0000 358 206 0.5754
3959.0000 359 206 0.5738
3960.0000 360 206 0.5722
3962.0000 360 207 0.5750
3966.0000 360 208 0.5778
3968.0000 360 209 0.5806
3971.0000 360 210 0.5833
3975.0000 360 211 0.5861
3977.0000 360 212 0.5889
3979.0000 360 213 0.5917
3980.0000 360 214 0.5944
3981.0000 360 215 0.5972
3986.0000 360 216 0.6000
3987.0000 360 217 0.6028
3990.0000 360 218 0.6056
3993.0000 360 219 0.6083
3994.0000 360 220 0.6111
3995.0000 360 221 0.6139
3997.0000 360 222 0.6167
3998.0000 360 223 0.6194
3999.0000 360 224 0.6222
4000.0000 360 225 0.6250
4005.0000 360 226 0.6278
4009.0000 360 227 0.6306
4014.0000 360 228 0.6333
4014.0000 360 229 0.6361
4016.0000 360 230 0.6389
4023.0000 360 231 0.6417
4031.0000 360 232 0.6444
4035.0000 360 233 0.6472
4047.0000 360 234 0.6500
4048.0000 360 235 0.6528
4054.0000 360 236 0.6556
4060.0000 360 237 0.6583
4956.0000 360 238 0.6611
5024.0000 360 239 0.6639
