# time  created  delivered  delivered/created
3835.0000 235 171 0.7277
3836.0000 236 171 0.7246
3837.0000 237 171 0.7215
3837.0000 237 172 0.7257
3838.0000 238 172 0.7227
3839.0000 239 172 0.7197
3839.0000 239 173 0.7238
3840.0000 240 173 0.7208
3841.0000 241 173 0.7178
3841.0000 241 174 0.7220
3842.0000 242 174 0.7190
3843.0000 243 174 0.7160
3844.0000 244 174 0.7131
3844.0000 244 175 0.7172
3845.0000 245 175 0.7143
3845.0000 245 176 0.7184
3846.0000 246 176 0.7154
3846.0000 246 177 0.7195
3847.0000 247 177 0.7166
3847.0000 247 178 0.7206
3848.0000 248 178 0.7177
3849.0000 249 178 0.7149
3850.0000 250 178 0.7120
3851.0000 251 178 0.7092
3852.0000 252 178 0.7063
3853.0000 253 178 0.7036
3854.0000 254 178 0.7008
3854.0000 254 179 0.7047
3855.0000 255 179 0.7020
3855.0000 255 180 0.7059
3856.0000 256 180 0.7031
3856.0000 256 181 0.7070
3857.0000 257 181 0.7043
3857.0000 257 182 0.7082
3858.0000 258 182 0.7054
3858.0000 258 183 0.7093
3859.0000 259 183 0.7066
3860.0000 260 183 0.7038
3861.0000 261 183 0.7011
3862.0000 262 183 0.6985
3862.0000 262 184 0.7023
3863.0000 263 184 0.6996
3863.0000 263 185 0.7034
3864.0000 264 185 0.7008
3864.0000 264 186 0.7045
3865.0000 265 186 0.7019
3865.0000 265 187 0.7057
3866.0000 266 187 0.7030
3866.0000 266 188 0.7068
3867.0000 267 188 0.7041
3868.0000 268 188 0.7015
3868.0000 268 189 0.7052
3869.0000 269 189 0.7026
3870.0000 270 189 0.7000
3870.0000 270 190 0.7037
3871.0000 271 190 0.7011
3871.0000 271 191 0.7048
3872.0000 272 191 0.7022
3873.0000 273 191 0.6996
3873.0000 273 192 0.7033
3874.0000 274 192 0.7007
3875.0000 275 192 0.6982
3875.0000 275 193 0.7018
3876.0000 276 193 0.6993
3877.0000 277 193 0.6968
3878.0000 278 193 0.6942
3878.0000 278 194 0.6978
3879.0000 279 194 0.6953
3880.0000 280 194 0.6929
3881.0000 281 194 0.6904
3881.0000 281 195 0.6940
3882.0000 282 195 0.6915
3882.0000 282 196 0.6950
3883.0000 283 196 0.6926
3883.0000 283 197 0.6961
3884.0000 284 197 0.6937
3885.0000 285 197 0.6912
3886.0000 286 197 0.6888
3887.0000 287 197 0.6864
3888.0000 288 197 0.6840
3888.0000 288 198 0.6875
3889.0000 289 198 0.6851
3890.0000 290 198 0.6828
3890.0000 290 199 0.6862
3891.0000 291 199 0.6838
3892.0000 292 199 0.6815
3892.0000 292 200 0.6849
3893.0000 293 200 0.6826
3893.0000 293 201 0.6860
3894.0000 294 201 0.6837
3895.0000 295 201 0.6814
3895.0000 295 202 0.6847
3896.0000 296 202 0.6824
3897.0000 297 202 0.6801
3898.0000 298 202 0.6779
3899.0000 299 202 0.6756
3900.0000 300 202 0.6733
3900.0000 300 203 0.6767
3901.0000 301 203 0.6744
3901.0000 301 204 0.6777
3902.0000 302 204 0.6755
3902.0000 302 205 0.6788
3903.0000 303 205 0.6766
3903.0000 303 206 0.6799
3904.0000 304 206 0.6776
3905.0000 305 206 0.6754
3906.0000 306 206 0.6732
3907.0000 307 206 0.6710
3907.0000 307 207 0.6743
3908.0000 308 207 0.6721
3909.0000 309 207 0.6699
3910.0000 310 207 0.6677
3910.0000 310 208 0.6710
3911.0000 311 208 0.6688
3912.0000 312 208 0.6667
3913.0000 313 208 0.6645
3913.0000 313 209 0.6677
3914.0000 314 209 0.6656
3915.0000 315 209 0.6635
3916.0000 316 209 0.6614
3917.0000 317 209 0.6593
3918.0000 318 209 0.6572
3919.0000 319 209 0.6552
3920.0000 320 209 0.6531
3920.0000 320 210 0.6563
3921.0000 321 210 0.6542
3921.0000 321 211 0.6573
3922.0000 322 211 0.6553
3923.0000 323 211 0.6533
3923.0000 323 212 0.6563
3924.0000 324 212 0.6543
3924.0000 324 213 0.6574
3925.0000 325 213 0.6554
3926.0000 326 213 0.6534
3926.0000 326 214 0.6564
3927.0000 327 214 0.6544
3928.0000 328 214 0.6524
3928.0000 328 215 0.6555
3929.0000 329 215 0.6535
3930.0000 330 215 0.6515
3930.0000 330 216 0.6545
3931.0000 331 216 0.6526
3932.0000 332 216 0.6506
3933.0000 333 216 0.6486
3934.0000 334 216 0.6467
3934.0000 334 217 0.6497
3935.0000 335 217 0.6478
3935.0000 335 218 0.6507
3936.0000 336 218 0.6488
3936.0000 336 219 0.6518
3937.0000 337 219 0.6499
3938.0000 338 219 0.6479
3939.0000 339 219 0.6460
3940.0000 340 219 0.6441
3941.0000 341 219 0.6422
3942.0000 342 219 0.6404
3943.0000 343 219 0.6385
3943.0000 343 220 0.6414
3944.0000 344 220 0.6395
3945.0000 345 220 0.6377
3946.0000 346 220 0.6358
3947.0000 347 220 0.6340
3948.0000 348 220 0.6322
3949.0000 349 220 0.6304
3949.0000 349 221 0.6332
3950.0000 350 221 0.6314
3951.0000 351 221 0.6296
3951.0000 351 222 0.6325
3952.0000 352 222 0.6307
3952.0000 352 223 0.6335
3953.0000 353 223 0.6317
3953.0000 353 224 0.6346
3954.0000 354 224 0.6328
3955.0000 355 224 0.6310
3956.0000 356 224 0.6292
3957.0000 357 224 0.6275
3958.0000 358 224 0.6257
3958.0000 358 225 0.6285
3959.0000 359 225 0.6267
3960.0000 360 225 0.6250
3960.0000 360 226 0.6278
3961.0000 361 226 0.6260
3961.0000 361 227 0.6288
3962.0000 362 227 0.6271
3962.0000 362 228 0.6298
3963.0000 363 228 0.6281
3964.0000 364 228 0.6264
3965.0000 365 228 0.6247
3966.0000 366 228 0.6230
3966.0000 366 229 0.6257
3967.0000 367 229 0.6240
3967.0000 367 230 0.6267
3968.0000 368 230 0.6250
3968.0000 368 231 0.6277
3969.0000 369 231 0.6260
3969.0000 369 232 0.6287
3970.0000 370 232 0.6270
3970.0000 370 233 0.6297
3971.0000 371 233 0.6280
3971.0000 371 234 0.6307
3972.0000 372 234 0.6290
3972.0000 372 235 0.6317
3973.0000 373 235 0.6300
3973.0000 373 236 0.6327
3974.0000 374 236 0.6310
3974.0000 374 237 0.6337
3975.0000 375 237 0.6320
3975.0000 375 238 0.6347
3976.0000 376 238 0.6330
3976.0000 376 239 0.6356
3977.0000 376 240 0.6383
3978.0000 376 241 0.6410
3979.0000 376 242 0.6436
3980.0000 376 243 0.6463
3981.0000 376 244 0.6489
3997.0000 376 245 0.6516
3999.0000 376 246 0.6543
4011.0000 376 247 0.6569
4018.0000 376 248 0.6596
4021.0000 376 249 0.6622
4023.0000 376 250 0.6649
4031.0000 376 251 0.6676
4053.0000 376 252 0.6702
4055.0000 376 253 0.6729
4922.0000 376 254 0.6755
5187.0000 376 255 0.6782
5196.0000 376 256 0.6809
5363.0000 376 257 0.6835
5372.0000 376 258 0.6862
5384.0000 376 259 0.6888
5385.0000 376 260 0.6915
5386.0000 376 261 0.6941
5387.0000 376 262 0.6968
5388.0000 376 263 0.6995
5417.0000 376 264 0.7021
5420.0000 376 265 0.7048
5552.0000 376 266 0.7074
5553.0000 376 267 0.7101
5607.0000 376 268 0.7128
5608.0000 376 269 0.7154
5608.0000 376 270 0.7181
5643.0000 376 271 0.7207
5656.0000 376 272 0.7234
5657.0000 376 273 0.7261
5731.0000 376 274 0.7287
5732.0000 376 275 0.7314
5733.0000 376 276 0.7340
5871.0000 376 277 0.7367
6059.0000 376 278 0.7394
6060.0000 376 279 0.7420
6114.0000 376 280 0.7447
6114.0000 376 281 0.7473
6130.0000 376 282 0.7500
6183.0000 376 283 0.7527
6204.0000 376 284 0.7553
6205.0000 376 285 0.7580
6288.0000 376 286 0.7606
6294.0000 376 287 0.7633
6305.0000 376 288 0.7660
6512.0000 376 289 0.7686
6564.0000 376 290 0.7713
6641.0000 376 291 0.7739
6665.0000 376 292 0.7766
6666.0000 376 293 0.7793
6667.0000 376 294 0.7819
6668.0000 376 295 0.7846
6775.0000 376 296 0.7872
7388.0000 376 297 0.7899
7389.0000 376 298 0.7926
7390.0000 376 299 0.7952
7391.0000 376 300 0.7979
7392.0000 376 301 0.8005
7393.0000 376 302 0.8032
7394.0000 376 303 0.8059
7395.0000 376 304 0.8085
7396.0000 376 305 0.8112
7397.0000 376 306 0.8138
7617.0000 376 307 0.8165
7618.0000 376 308 0.8191
7649.0000 376 309 0.8218
7992.0000 376 310 0.8245
8033.0000 376 311 0.8271
8034.0000 376 312 0.8298
8035.0000 376 313 0.8324
8036.0000 376 314 0.8351
8312.0000 376 315 0.8378
8660.0000 376 316 0.8404
8935.0000 376 317 0.8431
9443.0000 376 318 0.8457
9444.0000 376 319 0.8484
9979.0000 376 320 0.8511
10066.0000 376 321 0.8537
10215.0000 376 322 0.8564
10233.0000 376 323 0.8590
10237.0000 376 324 0.8617
10257.0000 376 325 0.8644
10292.0000 376 326 0.8670
10293.0000 376 327 0.8697
10294.0000 376 328 0.8723
10295.0000 376 329 0.8750
10296.0000 376 330 0.8777
11324.0000 376 331 0.8803
